identity	surface	tier	status	target	owner	limits	proof	subgroup
g018-declaration:widget.on(event, handler)	widget.on(event, handler)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Liga handler com lifetime controlado. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:window.close()	window.close()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Encerra e emite evento de lifecycle. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:window.events()	window.events()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Produz Stream<Event> da janela. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:window.hide()	window.hide()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Oculta sem destruir. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:window.present(canvas)	window.present(canvas)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Apresenta frame com sincronização definida. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:window.requestRedraw()	window.requestRedraw()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Agenda render sem busy loop. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:window.resize(width, height)	window.resize(width, height)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Solicita nova dimensão. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:window.setTitle(text)	window.setTitle(text)	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Atualiza título. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
g018-declaration:window.show()	window.show()	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G018.md	Corrected G018 explicitly says general GUI is not available and marks this high-level declaration P. Internal native/seed probes do not establish a source-visible implementation. It is not reclassified as a tested public API or as live evidence. Torna janela visível. Corrected G018 SHA256=0944468ee395ee0c83aa6697baf52d111053327405fafd499e3cf08d57031718	NO_STABLE_RUNTIME_CLAIM	G178-S08
"g059-format:""%s tem %d anos"".console(nome, idade)"	"""%s tem %d anos"".console(nome, idade)"	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Explicit rejected public syntax: REJECTED: ambíguo entre dados e opções de apresentação.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:ConsoleDataArguments	ConsoleDataArguments	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Explicit rejected public syntax: REJECTED: argumentos de dados não são misturados com opções de Console.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:EvaluationCount.EXACTLY_ONCE	EvaluationCount.EXACTLY_ONCE	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Sizing e rendering reutilizam temporários, nunca reavaliam expressões.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:EvaluationOrder.LEFT_TO_RIGHT	EvaluationOrder.LEFT_TO_RIGHT	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Argumentos avaliados na ordem lexical.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormatEffectPolicy	FormatEffectPolicy	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Template literal é puro; effects pertencem aos argumentos antes do plano.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormatNode.literal(Text)	FormatNode.literal(Text)	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Segmento literal.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormatNode.named(SymbolId, ValueRef, FormatProfile)	FormatNode.named(SymbolId, ValueRef, FormatProfile)	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Argumento nomeado.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormatNode.position(Int, ValueRef, FormatProfile)	FormatNode.position(Int, ValueRef, FormatProfile)	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Argumento posicional para i18n.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormatNode.value(ValueRef, FormatProfile)	FormatNode.value(ValueRef, FormatProfile)	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Valor avaliado uma vez com profile tipado.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormatPlan	FormatPlan	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. IR tipado comum a `.format(...)`, `${...}`, diagnostics, RenderPlan e tagged templates.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormatPlan.byteSizeChecked()	FormatPlan.byteSizeChecked()	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Calcula tamanho sem overflow e sem repetir efeitos.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormatPlan.clone/drop	FormatPlan.clone/drop	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Ownership e cleanup definidos, sem alias mutável.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormatPlan.measure()	FormatPlan.measure()	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Mede bytes/result size com checked arithmetic.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormatPlan.renderTo(TextBuilder)	FormatPlan.renderTo(TextBuilder)	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Escreve deterministicamente num builder validado.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormatPlan.write()	FormatPlan.write()	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Escreve uma vez após allocation/reserve bem-sucedida.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormatTemporary	FormatTemporary	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Temporário HIR/LIR por argumento para preservar effects/ownership.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:FormattedText	FormattedText	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 explicitly calls FormattedText a conceptual alias/result Text, without a second public type. Alias conceitual/resultado Text; não cria segundo tipo público sem necessidade.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g059-format:Text.formatNamed(namedArgs) -> Text	Text.formatNamed(namedArgs) -> Text	EXCLUDED_1_0	INTERNAL_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G059.md	Current corrected G059 identifies typed IR/ABI nodes, evaluation policy and internal named lowering; these are reached by real format/interpolation source cases but are not standalone public constructors. Native ABI probes remain internal evidence. Forma interna/typed para placeholders nomeados.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g060-format:%p	%p	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G060.md	Explicit rejected public syntax: REJECTED in public format surface; raw addresses require explicit debug capability.	NO_STABLE_RUNTIME_CLAIM	G178-S08
g061-format:InterpolationPrivacyJoin	InterpolationPrivacyJoin	EXCLUDED_1_0	CONTRACT_ONLY_NOT_COUNTED_AS_PUBLIC	x86_64-systemv-elf-linux	corrected-catalog:G061.md	Current tests/rf204/G058/API-REGISTRY.tsv explicitly marks FormatPlan.privacy() DEFERRED; label metadata/Privacy.join are IMPLEMENTED_INTERNAL and source wrappers carry no value. Preserve that prior maturity; no public constructor or propagation positive is invented; registry SHA256=d84e711fa98c6e3d9ea4e2b030a4218b61e1a7bc487d5995058ea1d7b7ac0602	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:CheckedModule	CheckedModule	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	CheckedModule	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler	Compiler	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	Compiler	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.ABI	ABI	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	'nebo-internal-v1'	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.FEATURES	FEATURES	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	'baseline'	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.MAX_SOURCES	MAX_SOURCES	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	256	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.MAX_SOURCE_BYTES	MAX_SOURCE_BYTES	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	1048576	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.RUNTIME	RUNTIME	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	'runtime-v1'	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.TARGET	TARGET	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	'x86_64-systemv-elf-linux'	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.__enter__	__enter__	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self -> 'Compiler'	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.__exit__	__exit__	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self, *_: object -> None	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.__init__	__init__	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self, neboc: Path, *, target: str=TARGET -> DYNAMIC_PYTHON_RESULT	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.addSource	addSource	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	add_source	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.add_source	add_source	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self, path: str, text: str -> Module	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.cancel	cancel	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self -> None	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.check	check	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self, module: Module -> CheckedModule	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.close	close	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self -> None	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.emitAssembly	emitAssembly	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	emit_assembly	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.emitObject	emitObject	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	emit_object	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.emit_assembly	emit_assembly	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self, module: Module, target: str=TARGET -> bytes	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.emit_object	emit_object	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self, module: Module, target: str=TARGET -> bytes	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.link	link	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self, objects: list[bytes], options: dict[str, object] | None=None -> bytes	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.lower	lower	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self, module: Module -> LoweredModule	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.new	new	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	cls, options: dict[str, object], capabilities: frozenset[str] -> 'Compiler'	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.optimizeWith	optimizeWith	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	optimize_with	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.optimize_with	optimize_with	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self, profile: object -> object	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.parse	parse	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self, module: Module -> ParsedModule	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.report	report	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self -> str	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.selfCheck	selfCheck	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self_check	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Compiler.self_check	self_check	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self, source_tree: Path -> tuple[str, ...]	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:CompilerApiError	CompilerApiError	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	CompilerApiError	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:CompilerApiError.__init__	__init__	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	self, diagnostic: str, message: str -> DYNAMIC_PYTHON_RESULT	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:LoweredModule	LoweredModule	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	LoweredModule	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:Module	Module	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	Module	NO_STABLE_RUNTIME_CLAIM	G178-S08
sdk:compiler:ParsedModule	ParsedModule	EXCLUDED_1_0	SDK_OR_COMPLETION_ONLY_NOT_LANGUAGE_DECLARATION	x86_64-systemv-elf-linux	compiler/api/compiler_api.py	ParsedModule	NO_STABLE_RUNTIME_CLAIM	G178-S08
material:Process/Environment	Process/Environment	MATERIAL_BOUNDED_NOT_PROMOTED	EXECUTED	x86_64-systemv-elf-linux	runtime/system/public.asm	Current ID; synthetic NEBO_TEST_* values and bounded arguments only; no arbitrary process spawn	system:channel-1-17,system:channel-1-29,system:channel-3-17,system:channel-3-29,system:channel-8-17,system:channel-8-29,system:channel-64-17,system:channel-64-29,system:channel-two-live,system:channel-bounded-waits,system:channel-rendezvous-no-peer,system:cancel-repeat-0,system:cancel-repeat-1,system:cancel-repeat-3,system:duration-0,system:duration-1,system:duration-17,system:duration-1000,system:monotonic-elapsed,system:pid-observed,system:channel-capacity-over,system:channel-element-type,system:channel-wrong-value,system:cancel-wrong-arity,system:duration-wrong-type,system:environment-3137,system:environment-3731,system:environment-61c3a7c3a36f,system:environment-,system:environment-missing,system:arguments-seed-17,system:arguments-seed-71,system:arguments-boundary,system:option-text-owned-4e65626f,system:option-text-owned-61c3a7c3a36f20cea9	G178-S05
material:Duration/Instant/time.sleep	Duration/Instant/time.sleep	MATERIAL_BOUNDED_NOT_PROMOTED	EXECUTED	x86_64-systemv-elf-linux	runtime/system/public.asm	Integer nanoseconds; bounded monotonic/sleep observations; no exact wall-clock value promise	system:channel-1-17,system:channel-1-29,system:channel-3-17,system:channel-3-29,system:channel-8-17,system:channel-8-29,system:channel-64-17,system:channel-64-29,system:channel-two-live,system:channel-bounded-waits,system:channel-rendezvous-no-peer,system:cancel-repeat-0,system:cancel-repeat-1,system:cancel-repeat-3,system:duration-0,system:duration-1,system:duration-17,system:duration-1000,system:monotonic-elapsed,system:pid-observed,system:channel-capacity-over,system:channel-element-type,system:channel-wrong-value,system:cancel-wrong-arity,system:duration-wrong-type,system:environment-3137,system:environment-3731,system:environment-61c3a7c3a36f,system:environment-,system:environment-missing,system:arguments-seed-17,system:arguments-seed-71,system:arguments-boundary,system:option-text-owned-4e65626f,system:option-text-owned-61c3a7c3a36f20cea9	G178-S05
material:Task/TaskGroup/Future	Task/TaskGroup/Future	MATERIAL_BOUNDED_NOT_PROMOTED	EXECUTED	x86_64-systemv-elf-linux	runtime/concurrency/task.asm	Noncapturing Int callback; cooperative deterministic admission; single-consumer Future; callback once; cancellation	tasks:task-map-17,tasks:task-single-17,tasks:task-map-29,tasks:task-single-29,tasks:task-map-71,tasks:task-single-71,tasks:task-effects-once,tasks:task-cancel-admission,tasks:task-select-False,tasks:task-select-True,tasks:task-file-scan,tasks:task-negative-callback-type,tasks:task-negative-callback-result,tasks:task-negative-callback-arity,tasks:task-negative-missing-callback,tasks:task-negative-join-arity	G178-S06
material:Channel/CancellationToken	Channel/CancellationToken	MATERIAL_BOUNDED_NOT_PROMOTED	EXECUTED	x86_64-systemv-elf-linux	runtime/concurrency/channel.asm	Int64 FIFO capacity 1..64; unbuffered no-peer; closed/empty/full/wait error codes; independent token state	system:channel-1-17,system:channel-1-29,system:channel-3-17,system:channel-3-29,system:channel-8-17,system:channel-8-29,system:channel-64-17,system:channel-64-29,system:channel-two-live,system:channel-bounded-waits,system:channel-rendezvous-no-peer,system:cancel-repeat-0,system:cancel-repeat-1,system:cancel-repeat-3,system:duration-0,system:duration-1,system:duration-17,system:duration-1000,system:monotonic-elapsed,system:pid-observed,system:channel-capacity-over,system:channel-element-type,system:channel-wrong-value,system:cancel-wrong-arity,system:duration-wrong-type,system:environment-3137,system:environment-3731,system:environment-61c3a7c3a36f,system:environment-,system:environment-missing,system:arguments-seed-17,system:arguments-seed-71,system:arguments-boundary,system:option-text-owned-4e65626f,system:option-text-owned-61c3a7c3a36f20cea9	G178-S06
material:Mutex/RwLock/AtomicInt/guards	Mutex/RwLock/AtomicInt/guards	MATERIAL_BOUNDED_NOT_PROMOTED	EXECUTED	x86_64-systemv-elf-linux	runtime/concurrency/sync_public.asm	Typed Int payloads; guard release across scope/return/break/continue; compareExchange; unique ownership and no escape	sync:mutex-17,sync:rwlock-17,sync:atomic-17,sync:mutex--29,sync:rwlock--29,sync:atomic--29,sync:mutex-97,sync:rwlock-97,sync:atomic-97,sync:sync-lifetime-scope,sync:sync-lifetime-temporary,sync:sync-lifetime-continue,sync:sync-lifetime-break,sync:sync-lifetime-untaken,sync:sync-negative-mutex-type,sync:sync-negative-rwlock-value,sync:sync-negative-atomic-type,sync:sync-negative-atomic-arity,sync:sync-negative-guard-argument,sync:sync-negative-guard-copy,sync:sync-negative-atomic-copy,sync:sync-negative-guard-escape,sync:sync-lifetime-return	G178-S06
