rule_id	subgroup	kind	subject	requirement	profile	authority	authority_sha256	test_count
N1-PUBLIC-dd5ef6267c63b3b9bf93f5f6	S03	PUBLIC_DECLARATION	claim:29096ccbb1c2cfd910ea519a	The public declaration Iterator in std.core must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Actual edition-owned prelude SymbolId and unique stdlib owner; CLI metadata checked against the local .ni interface and independent FNV identity. Runtime profile is the cited source case family. Iterator/IntoIterator dispatch is bounded Range iteration, not a standalone cursor constructor or arbitrary iterator implementation. Ord reuses the existing comparable capability, with explicit Bool rejection. Native intrinsic profiles are not promoted to arbitrary generic APIs. Int64/Bool/binary64/Unicode scalar values; checked arithmetic; lexical evaluation once	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:29096ccbb1c2cfd910ea519a	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	5
N1-PUBLIC-2a7ee809dde83a4867201560	S06	PUBLIC_DECLARATION	claim:2a0587c33f76f50b748c2541	The public declaration Text.endsWith in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. endsWith(Text); literal bytes; O(m); ; borrowed immutable receiver and argument; public UTF-8 descriptor bridge and distinct bounded function storage; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite UTF-8 byte/codepoint/grapheme units are distinct; per-member finite profile	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2a0587c33f76f50b748c2541	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-b0a4e42ee1ed6cca605eab64	S02	PUBLIC_DECLARATION	claim:2a60d49452cf9bfd1fdba334	The public declaration invalidRows in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Spelling alias for g010-public:Table.invalidRows; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Typed nullable integer rows/columns/tables/datasets/streams; finite schema, rows and stages; lazy callbacks once	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2a60d49452cf9bfd1fdba334	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	8
N1-PUBLIC-2704849dbeadaf3f169cc0dd	S06	PUBLIC_DECLARATION	claim:2a77e90f89d14ab3a1134646	The public declaration oneOf in builtin.ScanPlan must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Contextual alias for g170-scan:oneOf; public typed source proof replaces the historical seed/probe evidence. Preserve the qualified row bounds; no separate global option or live capability is claimed. Synthetic mock/stdin replay; typed bounded ScanPlan; redaction; no real secret or live device	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2a77e90f89d14ab3a1134646	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	4
N1-PUBLIC-e192846407f93f1b2af3d43e	S02	PUBLIC_DECLARATION	claim:2ba6d1655b5c1271a86e346e	The public declaration getMutable in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Spelling alias for g008-public:Dict.getMutable; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Typed key/value and hash/equality policy; two independent live stores; declared capacity and failure atomicity	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2ba6d1655b5c1271a86e346e	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	12
N1-PUBLIC-de3a7e8e70520dee80f5d2ad	S06	PUBLIC_DECLARATION	claim:2bfd213e6c20704403b90651	The public declaration Text.normalizeNfc in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Text.() -> Text; 4096 public workspace; 15.1 Latin acute canonical pair; caller-owned result; public UTF-8 descriptor bridge and distinct bounded function storage; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite UTF-8 byte/codepoint/grapheme units are distinct; per-member finite profile	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2bfd213e6c20704403b90651	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-a1d95bb5e9ff0e18e0e9b769	S06	PUBLIC_DECLARATION	claim:2c46bd41771626d1704b8e86	The public declaration Text.caseFold in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Text.() -> Text; 4096 public workspace; root ASCII/Latin-1 simple fold; caller-owned result; public UTF-8 descriptor bridge and distinct bounded function storage; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite UTF-8 byte/codepoint/grapheme units are distinct; per-member finite profile	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2c46bd41771626d1704b8e86	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-ab3eb31f8796d326630e5306	S06	PUBLIC_DECLARATION	claim:2c81c1a8cf531346ba5699b2	The public declaration style in builtin.ScanPlan must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Contextual alias for g170-scan:style; public typed source proof replaces the historical seed/probe evidence. Preserve the qualified row bounds; no separate global option or live capability is claimed. Synthetic mock/stdin replay; typed bounded ScanPlan; redaction; no real secret or live device	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2c81c1a8cf531346ba5699b2	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-ef8ba62f197eee380400aa1e	S02	PUBLIC_DECLARATION	claim:2d0c75419eb6a8f32bec0892	The public declaration Ord in std.core must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Actual edition-owned prelude SymbolId and unique stdlib owner; CLI metadata checked against the local .ni interface and independent FNV identity. Runtime profile is the cited source case family. Iterator/IntoIterator dispatch is bounded Range iteration, not a standalone cursor constructor or arbitrary iterator implementation. Ord reuses the existing comparable capability, with explicit Bool rejection. Native intrinsic profiles are not promoted to arbitrary generic APIs. Int64/Bool/binary64/Unicode scalar values; checked arithmetic; lexical evaluation once	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2d0c75419eb6a8f32bec0892	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	5
N1-PUBLIC-01cf67b9da68b3920e5578aa	S02	PUBLIC_DECLARATION	claim:2d3c798ac72cb131a3a47321	The public declaration hashStable in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Spelling alias for g008-public:Int.hashStable; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Typed key/value and hash/equality policy; two independent live stores; declared capacity and failure atomicity	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2d3c798ac72cb131a3a47321	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	2
N1-PUBLIC-7d3680fec3e84bb844d1dcad	S06	PUBLIC_DECLARATION	claim:2e196c37538b73525f2527d2	The public declaration Text.isAlphaAscii in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. isAlphaAscii(); nonempty ASCII letters; O(n); ; borrowed immutable receiver; public UTF-8 descriptor bridge and distinct bounded function storage; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite UTF-8 byte/codepoint/grapheme units are distinct; per-member finite profile	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2e196c37538b73525f2527d2	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	3
N1-PUBLIC-b12800e15e613cac4c9ff3c0	S02	PUBLIC_DECLARATION	claim:2e1c93122fc13d6d34df1b59	The public declaration groupBy in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Spelling alias for g010-public:Table.groupBy,g010-public:Table.groupBy.next,g010-public:Table.groupBy.sink; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Typed nullable integer rows/columns/tables/datasets/streams; finite schema, rows and stages; lazy callbacks once	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2e1c93122fc13d6d34df1b59	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	23
N1-PUBLIC-86f101d18b555d46135a7fe8	S02	PUBLIC_DECLARATION	claim:2e251f062ef34fad18023122	The public declaration toSortedEntries in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Spelling alias for g008-public:Dict.toSortedEntries; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Typed key/value and hash/equality policy; two independent live stores; declared capacity and failure atomicity	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2e251f062ef34fad18023122	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	8
N1-PUBLIC-e6a7c60dc18c50fa6f5dd7bb	S02	PUBLIC_DECLARATION	claim:2e75bab938b02a3dd8167eb9	The public declaration get in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Spelling alias for g010-public:Row.get,g010-public:Column.get; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Typed nullable integer rows/columns/tables/datasets/streams; finite schema, rows and stages; lazy callbacks once	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:2e75bab938b02a3dd8167eb9	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	13
N1-PUBLIC-1027d819a3ef06ce23aa1e43	S06	PUBLIC_DECLARATION	claim:311685a7a02236989d47900a	The public declaration forgetAfterUse in builtin.ScanPlan must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Contextual alias for g170-scan:forgetAfterUse; public typed source proof replaces the historical seed/probe evidence. Preserve the qualified row bounds; no separate global option or live capability is claimed. Synthetic mock/stdin replay; typed bounded ScanPlan; redaction; no real secret or live device	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:311685a7a02236989d47900a	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	8
N1-PUBLIC-5ce37de3e31367e3ef74ac7b	S02	PUBLIC_DECLARATION	claim:327d71b504a1fea3c8407863	The public declaration Dict in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. Spelling alias for g008-public:Dict<Int,Int>.new,g008-public:Dict<Int,Int>.withCapacity,g008-public:Dict.length,g008-public:Dict.capacity,g008-public:Dict.reserve,g008-public:Dict.loadFactor,g008-public:Dict.insert,g008-public:Dict.get,g008-public:Dict.containsKey,g008-public:Dict.remove,g008-public:Dict.clear,g008-public:Dict.keys,g008-public:Dict.values,g008-public:Dict.entries,g008-public:Dict.reseed,g008-public:Dict.maxProbeLength,g008-public:Dict.validateInvariants,g008-public:Dict.getMutable,g008-public:Dict.entry,g008-public:Dict.iterationOrder,g008-public:Dict.toSortedEntries,g008-public:Dict.retain,g008-public:Dict.collisionCount; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Typed key/value and hash/equality policy; two independent live stores; declared capacity and failure atomicity	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:327d71b504a1fea3c8407863	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	101
N1-PUBLIC-5b4f409c40a8d86a5424f743	S06	PUBLIC_DECLARATION	claim:33b5bff070ad391908bba2f9	The public declaration Text.isNeboIdentifier in builtin must retain its exact admitted source form, typed behavior, effects, ownership and negative behavior in the linked current functional reference. isNeboIdentifier(); ASCII lexer profile plus 27 live keywords; borrowed read only; actual Result value/tag/fallback; native checked output is committed only on Ok; live keyword table; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite Explicit parse result; preserve checked numeric domain and Unicode policy	STABLE_1_0;BOUNDED_PUBLIC_EXECUTED_WITHIN_LIMITS	sdk/contracts/stdlib/STDLIB-STABLE-CATALOG.tsv#claim:33b5bff070ad391908bba2f9	a66eec0cbb7f0a99f20ae489208f1ba1106cd2c327e475daf406d615e3e55bab	7
