identity	name	module	layer	tier	rule_id	classification	reason
claim:5633d6573c2350c7aa43c6cb	add	builtin.Matrix	DOMAIN_PACK	EXPERIMENTAL	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Canonical native descriptor, actual Int64 (dimensions 0..8) / binary64 (0..64) operands; independent owned results and root-provenance views; row-major fromBuffer copies live Int Slice or typed Int/Float Vector, exact count/dtype and lexical release gates; native Float LU returns (compact factors, permutation), QR returns (thin Q, R), using existing Tuple projections; finite factorization dimensions at most 32 with singular/domain rejection; readonly Matrix parameter borrows and caller-owned hidden-result copies preserve lifetimes and ordered arguments; scalar calls reclaim temporaries; runtime-shaped axis Vectors reuse native Vector/statistics and Random consumers; checked Int axis sums publish atomically; no whole-source projection or fixed report
claim:5650d741e3336cb96ad15195	Result	std.core	PRELUDE	STABLE_1_0	N1-PUBLIC-6d7662eca39c5ce1f30d25cc	NORMATIVE_STABLE_PROFILE	Actual edition-owned prelude SymbolId and unique stdlib owner; CLI metadata checked against the local .ni interface and independent FNV identity. Runtime profile is the cited source case family. Iterator/IntoIterator dispatch is bounded Range iteration, not a standalone cursor constructor or arbitrary iterator implementation. Ord reuses the existing comparable capability, with explicit Bool rejection. Native intrinsic profiles are not promoted to arbitrary generic APIs.
claim:56697641d57dfe7da951c074	image	builtin.visual	EXCLUDED	EXCLUDED_1_0	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Spelling alias only; inspect every qualified declaration: g018-declaration:canvas.image(image, destination)
claim:579eeed18af4e5b64384372f	batch	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-5c65d20213197f992d0cbd6e	NORMATIVE_STABLE_PROFILE	Spelling alias for g010-public:Stream.batch,g010-public:Stream.batch.next,g010-public:Stream.batch.sink; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:57b9a3fd10dc01e0aea508b1	children	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-82f97a7e4d73431fdee7a4b8	NORMATIVE_STABLE_PROFILE	Spelling alias for g009-public:Tree.children; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:587e6f8343e0bd64c09b5952	Text.lower	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-8ebb9d97077ef50229540b5c	NORMATIVE_STABLE_PROFILE	lower(); 4096 output bytes; ASCII root profile; ; owned caller workspace; public UTF-8 descriptor bridge and distinct bounded function storage; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:596c8f79dd98c9f8afc299ff	mean	builtin.Vector	DOMAIN_PACK	STABLE_1_0	N1-PUBLIC-8ee94d4d42e618380ad4c450	NORMATIVE_STABLE_PROFILE	Actual Int64/binary64 lanes, extent 1..64; checked Int sum, native compensated Float sum, explicit population/sample and linearType7 policies; 1536-byte caller workspace isolates conversion/quantile scratch; source values unchanged; native domain/overflow traps and NaN propagation are observed; no source report or synthetic aggregate
claim:59a22aacdf82300702c5de58	histogram	builtin.visual	EXCLUDED	EXCLUDED_1_0	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Spelling alias only; inspect every qualified declaration: g018-declaration:Chart.histogram(values, bins)
claim:59ccdea5ea58f7a8dd068f63	filled	builtin.Matrix	DOMAIN_PACK	EXPERIMENTAL	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Canonical native descriptor, actual Int64 (dimensions 0..8) / binary64 (0..64) operands; independent owned results and root-provenance views; row-major fromBuffer copies live Int Slice or typed Int/Float Vector, exact count/dtype and lexical release gates; native Float LU returns (compact factors, permutation), QR returns (thin Q, R), using existing Tuple projections; finite factorization dimensions at most 32 with singular/domain rejection; readonly Matrix parameter borrows and caller-owned hidden-result copies preserve lifetimes and ordered arguments; scalar calls reclaim temporaries; runtime-shaped axis Vectors reuse native Vector/statistics and Random consumers; checked Int axis sums publish atomically; no whole-source projection or fixed report
claim:5bc5f510dfda3d787fe58416	summarize	builtin.visual	DOMAIN_PACK	STABLE_1_0	N1-PUBLIC-963e013d1175f24b88584bbb	NORMATIVE_STABLE_PROFILE	Spelling alias only; inspect every qualified declaration: g018-declaration:visual.summarize(value)
claim:5bcdf84b44551d9af2a795db	where	builtin.Tensor	DOMAIN_PACK	EXPERIMENTAL	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.
claim:5c4067090d3eb3b35c41ae27	redact	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-3fa273ccb3fdeb1b9b11a23f	NORMATIVE_STABLE_PROFILE	Contextual alias for g170-scan:redact; public typed source proof replaces the historical seed/probe evidence. Preserve the qualified row bounds; no separate global option or live capability is claimed.
claim:5c562dd249bf5aac06fc39e8	degree	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-f1d834ae79a0a8e24706b4f5	NORMATIVE_STABLE_PROFILE	Spelling alias for g009-public:Node.degree; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:5d47e5dcd877ab58dedc8c74	File	std.fs	STDLIB	STABLE_1_0	N1-PUBLIC-ee34fc1c7cf0f7230c943917	NORMATIVE_STABLE_PROFILE	Actual nominal immutable Path, canonical native normalize/join/isAbsolute/fileName owners; 4096-byte paths, 64 components, 255-byte components. File.readText/writeText consume typed Path and Text, explicit utf8 and truncate/append/atomic policies, at most 4096 bytes. Native File capability is restricted to the execution directory through openat2 beneath/no-symlink resolution. Every file and root descriptor closes; private filesystem byte effects and 512 repeated reads are independent observations. This is the material convenience profile, not a claim for arbitrary live handle or directory APIs.
claim:5d68b86e20730e28aa956938	validateInvariants	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-a993882ea7b0ca9ed43b4710	NORMATIVE_STABLE_PROFILE	Spelling alias for g008-public:Dict.validateInvariants; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:5e73e28d4202b9aaa2f0b803	insert	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-ecb07597fbd1754d0ae1815e	NORMATIVE_STABLE_PROFILE	Spelling alias for g008-public:Dict.insert,g008-public:Set.insert; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:5eff28a6e44e3a21a5fe4063	Text.lastIndexOf	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-3a84598915cd5e6f4f87bdc0	NORMATIVE_STABLE_PROFILE	lastIndexOf(Text); byte index; O((n-m+1)m); ; borrowed inputs; caller-owned Option slot; public UTF-8 descriptor bridge and distinct bounded function storage; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:605839f798b2d5e2acbe2ece	from	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-679e881a761824b35f3603ef	NORMATIVE_STABLE_PROFILE	Spelling alias for g010-public:Row.from,g010-public:Stream<Int>.from,g010-public:Column<Int>.from; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:60d1fd8b101110462a0f41f7	Text.parseInt	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-3e0796a025fbd47cc6cbfc2e	NORMATIVE_STABLE_PROFILE	parseInt(); decimal signed i64; Result by value; actual Result value/tag/fallback; native checked output is committed only on Ok; live keyword table; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:6164f7e068b79f1e4385edbf	select	builtin.Tensor	DOMAIN_PACK	EXPERIMENTAL	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Actual Bool/Int64/binary64 operands and native rank/shape/stride/root descriptors; Bool storage is packed bytes; CPU rank 0..6 and 4096 elements; Int construction/arithmetic retains C12 rank 0..3, dimensions 0..8 and 64 elements; index tensors from argMax retain full result geometry. Shape inputs are constant Int Tuples or material Int Vectors. fromBuffer copies exact typed Int/Float Vector, live Int Slice or checked 0/1 Bytes for Bool. Float selection uses equal shapes or explicit broadcastTo; map uses a typed noncapturing Float function and preserves ordered effects. Float reductions reject empty/nonfinite inputs and invalid axes; first argMax tie. Structural methods compose native owners; peers are 1..6 immutable Tensor names in a Tuple, split takes 1..6 exact sizes, padding has two entries per axis. Readonly function borrows and caller-owned result copies preserve lifetimes. Every cited oracle executes real source, including negatives and bounded-domain failures.
claim:6173cc5395595d52edab0b9e	sensitive	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-66b9d9ac06f0460993548a66	NORMATIVE_STABLE_PROFILE	Contextual alias for g170-scan:sensitive; public typed source proof replaces the historical seed/probe evidence. Preserve the qualified row bounds; no separate global option or live capability is claimed.
claim:61aa7b5cbbbb8c070ae1ba1e	schema	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-579962318f79a610db4a866e	NORMATIVE_STABLE_PROFILE	Spelling alias for g010-public:Dataset.schema; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:620b2733fc66bb9048954ffb	paragraph	builtin.ScanPlan	STDLIB	STABLE_1_0	N1-PUBLIC-14988a44444079ac4565d2f7	NORMATIVE_STABLE_PROFILE	Contextual alias for g170-scan:paragraph; public typed source proof replaces the historical seed/probe evidence. Preserve the qualified row bounds; no separate global option or live capability is claimed.
claim:622ac741502c1a3d2d330126	Button	builtin.visual	EXCLUDED	EXCLUDED_1_0	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Spelling alias only; inspect every qualified declaration: g018-declaration:Button.new(label)
claim:639b827943cf93320a390064	Layout	builtin.visual	EXCLUDED	EXCLUDED_1_0	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	Spelling alias only; inspect every qualified declaration: g018-declaration:Layout.row(children); g018-declaration:Layout.column(children); g018-declaration:Layout.grid(spec, children)
claim:641aec17a589f5dddf4bd6d8	union	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-e0df3a8038fb75b7e454bf03	NORMATIVE_STABLE_PROFILE	Spelling alias for g008-public:Set.union; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:65ff22ffc645e9075bbcb75b	ScanPlan	builtin.ScanPlan	INTERNAL_TOOLING	EXCLUDED_1_0	N1-conformance-and-consumption	PRESERVED_NON_STABLE_BOUNDARY	The actual corrected G105 public surface table lists contextual methods, not a ScanPlan value constructor or print alias. The old internal plan marker/seed program is rejected; real source values reach the typed plan through Text.scan. No public API is inferred from this parser atom.
claim:66f55df88e329e6f7b3845b5	removeNode	builtin	STDLIB	STABLE_1_0	N1-PUBLIC-2876582f7dca766c71d27669	NORMATIVE_STABLE_PROFILE	Spelling alias for g009-public:Graph.removeNode; no additional API counted; preserve qualified profile limits; native intrinsic identity is receiver-qualified; no serialized SymbolId or DocRecord is declared by this owner; interface metadata is verified by the separate metadata suite
claim:672cbc44e1fd06f50a7411eb	shuffle	builtin.Random	STDLIB	STABLE_1_0	N1-PUBLIC-d5f1c90194a9dc923b306063	NORMATIVE_STABLE_PROFILE	Explicit SplitMix64 v1 state, no entropy capability; native finite-domain distributions and categorical Float Vector weights; nonnegative Int uniform; shuffle of unique local mutable Int Slice at most 64 lanes; lexical creation/release provenance, separate descriptor/payload frames; sample of Int Vector/local Slice returns canonical List with 0..16 entries; independent seed/value/order oracles and rejected effectful interpolation; no whole-source report
